-6.635485e-01	3.036197e-01	-7.609480e-01	2.831361e-01	
-3.160739e-01	3.316585e-01	-4.083619e-01	3.271296e-01	
7.558866e-02	2.608026e-01	-1.092377e-02	2.744952e-01	
2.679500e-01	1.033694e-01	1.877714e-01	1.264289e-01	
3.381640e-01	2.146700e-02	2.647689e-01	4.842938e-02	
3.643180e-01	-6.399776e-03	2.980453e-01	2.243344e-02	
3.779036e-01	-1.421826e-02	3.189799e-01	1.583336e-02	
3.879558e-01	-1.623014e-02	3.364951e-01	1.477824e-02	
3.971737e-01	-1.663087e-02	3.531766e-01	1.518441e-02	
4.061090e-01	-2.677637e-02	3.694634e-01	1.572933e-02	
3.947301e-01	-1.955742e-01	3.852423e-01	1.613245e-02	
6.645907e-02	-3.819476e-01	4.004048e-01	1.639152e-02	
-3.064340e-01	-3.112169e-01	4.148469e-01	1.650484e-02	
-4.804843e-01	-1.539371e-01	4.284693e-01	1.647093e-02	
-5.328624e-01	-7.220939e-02	4.411770e-01	6.273009e-03	
-5.416649e-01	-4.453184e-02	4.328490e-01	-1.636052e-01	
-5.383867e-01	-3.691117e-02	1.068191e-01	-3.651582e-01	
-5.320601e-01	-3.510012e-02	-2.647290e-01	-3.117137e-01	
-5.253762e-01	-3.489809e-02	-4.384152e-01	-1.631025e-01	
-5.188743e-01	-2.494466e-02	-4.914922e-01	-8.482847e-02	
-4.925060e-01	1.436718e-01	-5.021371e-01	-5.883323e-02	
-1.496734e-01	3.298777e-01	-5.019214e-01	-5.251292e-02	
2.373759e-01	2.589963e-01	-4.999520e-01	-5.201967e-02	
4.252019e-01	1.015849e-01	-4.989907e-01	-5.327230e-02	
4.910016e-01	1.974631e-02	-4.996442e-01	-5.494999e-02	
5.128989e-01	-8.020315e-03	-5.019584e-01	-5.677318e-02	
5.224161e-01	-1.570772e-02	-5.059751e-01	-5.874004e-02	
5.286130e-01	-1.756347e-02	-5.117316e-01	-6.084845e-02	
5.342066e-01	-1.778874e-02	-5.192609e-01	-6.309595e-02	
5.397616e-01	-2.774525e-02	-5.285913e-01	-5.546410e-02	
5.252521e-01	-1.963467e-01	-5.197154e-01	1.115659e-01	
1.941006e-01	-3.825221e-01	-1.960717e-01	3.099915e-01	
-1.814285e-01	-3.115977e-01	1.700612e-01	2.531440e-01	
-3.578818e-01	-1.541348e-01	3.352178e-01	1.008587e-01	
-4.124473e-01	-7.224058e-02	3.765751e-01	1.864486e-02	
-4.232451e-01	-4.441922e-02	3.722444e-01	-1.155028e-02	
-4.217984e-01	-3.668364e-02	3.537413e-01	-2.232398e-02	
-4.171745e-01	-3.479275e-02	3.301268e-01	-2.751694e-02	
-4.121043e-01	-3.455216e-02	3.041268e-01	-3.120221e-02	
-4.071726e-01	-2.460768e-02	2.763225e-01	-3.469189e-02	
-3.823822e-01	1.439461e-01	2.467447e-01	-3.825624e-02	
-4.119127e-02	3.300295e-01	2.154302e-01	-4.188681e-02	
3.440914e-01	2.589598e-01	1.824222e-01	-4.557488e-02	
5.299597e-01	1.012882e-01	1.477698e-01	-4.931144e-02	
5.935393e-01	4.123163e-02	1.115280e-01	-5.232303e-02	
